playerId,player,position,team,status,yahooId,fbgId,cbsId,foxId,fftId,birthdate,draftYear
2506603,"Stephen Scaldaferri",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506604,"Matthew Chila",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506606,"LaDaris Vann",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506607,"Matt Farrior",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506608,"Kelly Griffeth",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506609,"Kevin Huntley",DE,NULL,HIS,7741,HuntKe99,NULL,NULL,NULL,NULL,NULL
2506610,"Casey Printers",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506611,"Thomas Gafford",TE,CHI,ACT,9221,NULL,1102778,NULL,NULL,NULL,NULL
2506614,"E.J. Cochrane",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506615,"Branden Joe",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506616,"Mike Warren",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506617,"Leo Bookman",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506618,"Paul Carrington",DE,NULL,HIS,8027,CarrPa99,NULL,NULL,NULL,"1982-11-10 00:00:00",2006
2506619,"Daniel Fells",TE,NYG,ACT,8028,FellDa00,433568,3634,2706,"1983-09-23 01:00:00",2006
2506621,"T.J. Jackson",DT,NULL,HIS,8029,NULL,NULL,NULL,NULL,NULL,NULL
2506622,"Chris Reis",S,NULL,HIS,8640,ReisCh99,419380,NULL,NULL,"1983-09-19 01:00:00",2006
2506624,"Nick Turnbull",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506626,"Tony Yelk",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506627,"Michael Bozeman",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506628,"Bruce Eugene",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506629,"Clinton Solomon",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506630,"Naufahu Tahi",RB,MIN,HIS,8078,TahiNa00,421926,NULL,NULL,"1981-10-30 01:00:00",2006
2506631,"Cameron Vaughn",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506632,"Tyler Everett",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506633,"Antwon Burton",DT,NULL,HIS,8089,BurtAn99,1111114,NULL,NULL,"1983-06-11 01:00:00",2006
2506634,"Kyle McKenzie",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506635,"Greg Estandia",TE,JAC,HIS,8105,EstaGr01,410302,NULL,NULL,"1982-11-18 00:00:00",2006
2506637,"Buck Ortega",TE,NULL,HIS,8082,OrteBu00,418064,NULL,NULL,"1981-11-22 00:00:00",2007
2506638,"Brian Clark",WR,TB,HIS,8090,ClarBr00,1111115,NULL,NULL,"1983-12-26 00:00:00",2006
2506641,"Sir Henry Anderson",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506642,"Marcus Green",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506643,"E.J. Underwood",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506644,"Darcy Johnson",TE,NULL,HIS,8127,JohnDa03,1109815,NULL,NULL,"1983-02-11 00:00:00",2006
2506645,"Tramain Hall",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506646,"Jamie Petrowski",TE,NULL,HIS,NULL,PetrJa00,NULL,NULL,NULL,NULL,NULL
2506647,"Robert Ortiz",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506649,"Antoine Bagwell",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506650,"DeDe Dorsey",RB,NULL,HIS,8016,DorsDe00,1109391,NULL,NULL,NULL,NULL
2506651,"John Busing",S,NULL,HIS,8074,BusiJo99,407615,NULL,NULL,"1983-09-01 01:00:00",2006
2506654,"Colin Allred",LB,NULL,HIS,8666,AllrCo99,405491,NULL,NULL,"1983-04-15 01:00:00",2007
2506656,"Antonio Malone",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506658,"Shaun Bodiford",WR,NULL,HIS,8047,BodiSh00,1109789,NULL,NULL,"1982-05-04 01:00:00",2006
2506659,"Lamarcus Hicks",CB,NULL,HIS,8595,NULL,NULL,NULL,NULL,NULL,NULL
2506660,"R.J. Cobbs",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506661,"Charles Gordon",CB,NULL,HIS,8117,GordCh99,1109811,NULL,NULL,"1984-07-18 01:00:00",2006
2506663,"James Sims",RB,NULL,HIS,NULL,SimsJa02,NULL,NULL,NULL,NULL,NULL
2506665,"Marcus Lewis",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506666,"Chris Manderino",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506667,"Jon Dekker",TE,NULL,HIS,NULL,DekkJo00,NULL,NULL,NULL,NULL,NULL
2506668,"Matt Baker",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506669,"Quadtrine Hill",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506670,"Chris Taylor",RB,FA,HIS,8101,TaylCh02,422041,NULL,NULL,"1983-11-07 00:00:00",2006
2506671,"John Walker",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506673,"Jeff Charleston",DE,NULL,HIS,8567,CharJe99,1109390,NULL,NULL,"1983-01-19 00:00:00",2006
2506676,"Steven Jackson",RB,NULL,HIS,-1,NULL,NULL,NULL,NULL,NULL,NULL
2506677,"Matt Prater",K,DET,ACT,8565,PratMa44,1109832,3679,3192,"1984-08-10 01:00:00",2006
2506679,"Brent Little",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506680,"Chris Barclay",RB,NULL,HIS,8081,BarcCh00,1114611,NULL,NULL,NULL,NULL
2506681,"Carlton Brewster",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506683,"Justin McCullum",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506687,"Taye Biddle",WR,NULL,HIS,8067,BiddTa00,1114765,NULL,NULL,NULL,NULL
2506688,"Marcus Cassel",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506689,"Sean Conover",DE,NULL,HIS,8161,ConoSe99,NULL,NULL,NULL,NULL,NULL
2506690,"Chris Denney",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506691,"Dwayne Slay",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506692,"Dion Byrum",CB,NULL,HIS,8159,NULL,NULL,NULL,NULL,NULL,NULL
2506693,"Cooper Wallace",TE,NULL,HIS,8162,WallCo00,NULL,NULL,NULL,NULL,NULL
2506696,"P.J. Pope",RB,NULL,HIS,8073,PopeP.00,1114724,NULL,NULL,"1984-02-26 00:00:00",2006
2506698,"Josh Huston",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506701,"Montez Murphy",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506702,"Chris Francies",WR,NULL,HIS,8095,FranCh00,NULL,NULL,NULL,NULL,NULL
2506703,"Jason Hunter",DL,NULL,HIS,8019,HuntJa99,1114781,NULL,NULL,"1983-08-28 01:00:00",2006
2506704,"Oliver Hoyte",LB,NULL,HIS,8023,NULL,1114628,NULL,NULL,"1984-10-05 01:00:00",2006
2506705,"Jayme Mitchell",DE,NULL,HIS,8045,MitcJa99,1114638,NULL,NULL,"1984-03-15 01:00:00",2006
2506707,"Kyle Smith",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506708,"John Madsen",TE,NULL,HIS,8043,MadsJo00,1114787,NULL,NULL,"1983-05-09 01:00:00",2006
2506709,"Evan Benjamin",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506710,"Kevin Hobbs",CB,NULL,HIS,8213,HobbKe99,1114705,NULL,NULL,NULL,NULL
2506711,"Lance Laury",LB,NULL,HIS,8151,LaurLa99,1114710,NULL,NULL,"1982-01-17 00:00:00",2006
2506712,"John Syptak",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506713,"Tim Goodwell",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506714,"Tra Boger",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506715,"Zac Alcorn",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506716,"Arliss Beach",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506717,"Gerald Riggs",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506718,"Steve Fifita",DT,NULL,HIS,8535,FifiSt99,NULL,NULL,NULL,NULL,NULL
2506719,"Jarrett Bush",CB,FA,UFA,8017,BushJa99,1114773,NULL,NULL,"1984-05-21 01:00:00",2006
2506720,"John Saldi",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506721,"Josh Betts",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506724,"Anthony Mix",WR,NULL,HIS,8128,MixxAn00,417023,NULL,NULL,"1983-01-20 00:00:00",2006
2506725,"Justin Wyatt",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506728,"John DiGiorgio",LB,NULL,HIS,8032,DiGiJo99,1114536,NULL,NULL,"1983-06-29 01:00:00",2006
2506729,"Matthew Rice",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506730,"Ricky Brown",LB,NULL,HIS,8135,NULL,1114771,NULL,NULL,"1983-12-27 00:00:00",2006
2506731,"William Buchanon",WR,NULL,HIS,8136,BuchWi01,NULL,NULL,NULL,NULL,NULL
2506733,"Greg Lee",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506734,"A.J. Schable",DE,NULL,HIS,8031,NULL,NULL,NULL,NULL,NULL,NULL
2506735,"Alex Shor",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506737,"Sam Hurd",WR,DAL,HIS,8024,HurdSa00,1114630,NULL,NULL,"1985-04-24 01:00:00",2006
2506738,"Stephen Bowen",DE,NYJ,ACT,8087,BoweSt99,1114616,NULL,NULL,"1984-03-28 01:00:00",2006
2506739,"Darrell Hunter",CB,NULL,HIS,8053,NULL,NULL,NULL,NULL,NULL,NULL
2506741,"Derek Miller",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506742,"Alvin Nnabuife",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506743,"Timi Wusu",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506744,"Boone Stutz",TE,NULL,HIS,8026,StutBo00,NULL,NULL,NULL,NULL,NULL
2506745,"Troy Bergeron",WR,NULL,HIS,NULL,BergTr00,NULL,NULL,NULL,NULL,NULL
2506746,"Micheal Spurlock",WR,FA,CUT,8054,SpurMi00,1114549,4652,NULL,"1983-01-31 00:00:00",2006
2506747,"C.J. Brewer",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506748,"Calvin Russell",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506749,"Cedrick Holt",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506750,"Eric Bassey",S,NULL,HIS,8062,BassEr99,NULL,NULL,NULL,NULL,NULL
2506751,"Jason Hall",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506752,"Ryan Neill",DE,NULL,HIS,8065,NeilRy99,NULL,NULL,NULL,NULL,NULL
2506753,"Trent Bray",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506754,"Ben Ishola",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506755,"Eric Kimble",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506756,"Tanard Davis",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506757,"Steve Sanders",WR,NULL,HIS,8239,SandSt00,1114648,NULL,NULL,NULL,NULL
2506759,"Steve Gregory",DB,NULL,HIS,8147,GregSt99,1114698,NULL,NULL,"1983-01-08 00:00:00",2006
2506760,"Alvin Smith",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506761,"Patrick Massey",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506762,"Brandon McKinney",DT,NULL,HIS,8149,McKiBr99,1114715,NULL,NULL,"1983-08-24 01:00:00",2006
2506763,"Tommy Davis",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506764,"Bobby Iwuchukwu",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506765,"Quincy Butler",CB,NULL,HIS,8088,ButlQu99,1109424,NULL,NULL,"1981-11-25 00:00:00",2006
2506766,"Taurean Henderson",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506767,"Mike Bell",RB,NO,HIS,8008,BellMi00,406308,NULL,NULL,"1983-04-23 01:00:00",2006
2506769,"Pierre Woods",LB,NULL,HIS,8018,WoodPi99,1109459,NULL,NULL,"1982-01-06 00:00:00",2006
2506770,"Corey Mays",LB,NULL,HIS,8121,MaysCo99,1109442,NULL,NULL,"1983-11-27 00:00:00",2006
2506771,"Matt Shelton",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506772,"Brandon Hoyte",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506775,"Gerran Walker",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506776,"Kevis Coley",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506779,"Tom Johnson",DT,MIN,ACT,24778,JohnTo98,1109438,NULL,NULL,"1984-08-30 01:00:00",2010
2506780,"Mark Simmons",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506781,"Gemara Williams",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506782,"Brian Hare",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506783,"Devale Ellis",WR,NULL,HIS,8093,ElliDe00,1109806,NULL,NULL,"1984-04-02 01:00:00",2006
2506786,"Jereme Perry",CB,NULL,HIS,8083,PerrJe99,NULL,NULL,NULL,NULL,NULL
2506787,"John Chick",DE,NULL,HIS,9800,ChicJo98,1109425,NULL,NULL,"1982-11-20 00:00:00",2010
2506788,"Devarick Scandrett",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506789,"Tramon Williams",DB,CLE,ACT,8212,WillTr99,423645,NULL,8651,"1983-03-16 01:00:00",2006
2506790,"Eric Henderson",DE,NULL,HIS,8075,NULL,NULL,NULL,NULL,NULL,NULL
2506791,"Lee Vickers",TE,NULL,HIS,8174,VickLe00,1109848,NULL,NULL,NULL,NULL
2506792,"Mike Lorello",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506793,"Troy Bienemann",TE,NULL,HIS,8251,BienTr00,1109531,NULL,NULL,NULL,NULL
2506794,"E.J. Kuale",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506795,"Connor Hughes",K,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506796,"Remi Ayodele",DT,NULL,HIS,8199,AyodRe99,1109529,NULL,NULL,"1983-04-22 01:00:00",2006
2506797,"Brett Elliott",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506798,"Cletis Gordon",CB,NULL,HIS,8046,GordCl99,1114697,NULL,NULL,"1983-04-23 01:00:00",2006
2506800,"Isaac Smolko",TE,NULL,HIS,8665,SmolIs00,1109844,NULL,NULL,NULL,NULL
2506801,"Jamar Landrom",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506802,"Anwar Phillips",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506803,"Scott Paxson",DT,NULL,HIS,8198,NULL,1109830,NULL,NULL,NULL,NULL
2506804,"Tyronne Gross",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506805,"John Eubanks",CB,NULL,HIS,8164,EubaJo99,NULL,NULL,NULL,NULL,NULL
2506806,"Vaka Manupuna",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506807,"Burl Toler",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506808,"Dennis Davis",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506809,"Mike Espy",WR,NULL,HIS,NULL,EspyMi00,NULL,NULL,NULL,NULL,NULL
2506811,"Anthony Madison",CB,NULL,HIS,8144,MadiAn99,NULL,NULL,NULL,NULL,NULL
2506813,"Jamaal Fudge",S,NULL,HIS,8106,FudgJa99,1109740,NULL,NULL,"1983-05-17 01:00:00",2006
2506815,"Brian Iwuh",LB,NULL,HIS,8107,IwuhBr99,413460,NULL,NULL,"1984-03-08 00:00:00",2006
2506816,"Tony McDaniel",DT,SEA,ACT,8039,McDaTo99,1109755,NULL,8464,"1985-01-20 00:00:00",2006
2506817,"Montell Owens",RB,FA,UFA,8040,OwenMo01,1109761,3684,NULL,"1984-05-04 01:00:00",2006
2506818,"Charles Sharon",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506819,"McKinley Boykin",DT,NULL,HIS,8560,BoykMc99,NULL,NULL,NULL,NULL,NULL
2506820,"Grant Mason",CB,NULL,HIS,8634,NULL,NULL,NULL,NULL,NULL,NULL
2506822,"Jermaine Jamison",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506823,"Kyle Brown",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506825,"William Kershaw",LB,NULL,HIS,8111,KersWi99,NULL,NULL,NULL,NULL,NULL
2506826,"Alex Guerrero",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506827,"Darrell Adams",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506830,"Blake Costanzo",LB,NULL,HIS,8727,CostBl99,1109735,NULL,NULL,"1984-04-14 01:00:00",2006
2506831,"Jamie Thompson",S,NULL,HIS,8132,NULL,NULL,NULL,NULL,NULL,NULL
2506832,"Joe Sykes",DE,NULL,HIS,8166,NULL,NULL,NULL,NULL,NULL,NULL
2506833,"Felton Huggins",WR,NULL,HIS,NULL,HuggFe00,NULL,NULL,NULL,NULL,NULL
2506834,"Tui Alailefaleula",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506835,"Mike Brown",LB,NULL,HIS,8223,NULL,NULL,NULL,NULL,NULL,NULL
2506836,"Stacy Tutt",RB,NULL,HIS,NULL,TuttSt00,NULL,NULL,NULL,NULL,NULL
2506837,"Nick Reid",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506838,"John David Washington",RB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506839,"Tim Sandidge",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506840,"Drew Olson",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506841,"Jimmy Cottrell",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506842,"Willie Evans",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506843,"Scott Ware",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506845,"Tank Daniels",LB,NULL,HIS,8139,NULL,NULL,NULL,NULL,NULL,NULL
2506846,"Jason Davis",RB,NULL,HIS,8582,NULL,1109801,NULL,NULL,"1983-11-02 01:00:00",2006
2506848,"J.J. law",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506849,"Levonne Rowan",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506850,"Bill Sampy",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506852,"Ronnie Prude",S,NULL,HIS,8014,PrudRo99,1109833,NULL,NULL,"1982-06-04 01:00:00",2006
2506853,"Wale Dada",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506854,"Tearrius George",LB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506855,"Joe Kowalewski",TE,NULL,HIS,8131,NULL,1109817,NULL,NULL,NULL,NULL
2506856,"Wallace Wright",WR,NYJ,HIS,8134,WrigWa00,1109853,NULL,NULL,"1984-02-01 00:00:00",2006
2506857,"Patrick Cobbs",RB,MIA,HIS,8011,CobbPa00,1109792,NULL,NULL,"1983-01-31 00:00:00",2006
2506858,"Glenn Holt",WR,NULL,HIS,8076,HoltGl00,1109813,NULL,NULL,"1984-07-31 01:00:00",2006
2506859,"Kevin Dockery",CB,NULL,HIS,8049,DockKe99,1114695,NULL,NULL,"1984-01-08 00:00:00",2006
2506860,"Brandon Villarreal",DL,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506861,"Brent Grimes",CB,MIA,ACT,8607,GrimBr99,1111117,NULL,8701,"1983-07-19 01:00:00",2006
2506862,"Carlos Hendricks",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506863,"Brandon Jamison",LB,NULL,HIS,8030,JamiBr99,NULL,NULL,NULL,NULL,NULL
2506864,"Gerard Ross",DB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506865,"Stephen Williams",DT,NULL,HIS,8113,NULL,NULL,NULL,NULL,NULL,NULL
2506867,"Ricky Foley",LB,NULL,HIS,NULL,FoleRi99,NULL,NULL,NULL,NULL,NULL
2506869,"Hiram Eugene",S,NULL,HIS,8042,EugeHi99,1102777,NULL,NULL,"1980-11-24 00:00:00",2006
2506870,"Jamaal Branch",RB,NULL,HIS,8122,BranJa00,1102774,NULL,NULL,"1981-01-30 00:00:00",2006
2506871,"Fred Jackson",RB,BUF,ACT,8063,JackFr02,1102782,3875,2836,"1981-02-20 00:00:00",2006
2506872,"Jonas Crafts",TE,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506873,"Jeff Otis",QB,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506874,"Reggie Bush",RB,SF,ACT,7751,BushRe00,407605,3660,2604,"1985-03-02 00:00:00",2006
2506875,"Vince Young",QB,TEN,HIS,7752,YounVi00,424340,NULL,NULL,"1983-05-18 01:00:00",2006
2506878,"Matt Leinart",QB,ARI,HIS,7759,LeinMa00,415213,NULL,NULL,"1983-05-11 01:00:00",2006
2506879,"Haloti Ngata",DT,DET,ACT,7761,NgatHa99,417708,NULL,8330,"1984-01-21 00:00:00",2006
2506880,"Brodrick Bunkley",NT,NO,ACT,7763,BunkBr99,407492,NULL,NULL,"1983-11-23 00:00:00",2006
2506881,"Chad Greenway",OLB,MIN,ACT,7766,GreeCh99,411757,NULL,8335,"1983-01-12 00:00:00",2006
2506882,"Bobby Carpenter",LB,NULL,HIS,7767,CarpBo99,407919,NULL,NULL,"1983-08-01 01:00:00",2006
2506883,"Tamba Hali",OLB,KC,ACT,7769,HaliTa99,412000,NULL,8338,"1983-11-03 01:00:00",2006
2506884,"Laurence Maroney",RB,NE,HIS,7770,MaroLa00,432895,NULL,NULL,"1985-02-05 00:00:00",2006
2506885,"Santonio Holmes",WR,FA,CUT,7774,HolmSa00,413021,4718,2610,"1984-03-03 00:00:00",2006
2506886,"John McCargo",DT,NULL,HIS,7775,McCaJo99,426185,NULL,NULL,"1983-08-19 01:00:00",2006
2506888,"DeMeco Ryans",ILB,PHI,ACT,7782,RyanDe99,420098,NULL,8344,"1984-07-28 01:00:00",2006
2506889,"DQwell Jackson",ILB,IND,ACT,7783,JackDQ99,413503,NULL,8345,"1983-09-26 01:00:00",2006
2506890,"Rocky McIntosh",LB,NULL,HIS,7784,McInRo99,416507,NULL,NULL,"1982-11-15 00:00:00",2006
2506891,"Jimmy Williams",S,NULL,HIS,7786,NULL,431534,NULL,NULL,"1984-03-08 00:00:00",2006
2506893,"Roman Harper",SS,CAR,ACT,7792,HarpRo99,412243,NULL,8351,"1982-12-11 00:00:00",2006
2506894,"LenDale White",RB,TEN,HIS,7794,WhitLe01,423498,NULL,NULL,"1984-12-20 00:00:00",2006
2506895,"Kellen Clemens",QB,SD,ACT,7798,ClemKe00,408416,3638,NULL,"1983-06-06 01:00:00",2006
2506897,"Devin Hester",WR,ATL,ACT,7806,HestDe00,412717,3674,8354,"1982-11-04 01:00:00",2006
2506899,"Darryl Tapp",DE,DET,UFA,7812,TappDa99,421962,NULL,NULL,"1984-09-13 01:00:00",2006
2506900,"Abdul Hodge",LB,NULL,HIS,7816,HodgAb99,412896,NULL,NULL,"1982-09-09 01:00:00",2006
2506901,"Claude Wroten",DT,NULL,HIS,7817,WrotCl99,502562,NULL,NULL,"1983-09-16 01:00:00",2006
2506902,"Ashton Youboty",CB,NULL,HIS,7819,YoubAs99,517479,NULL,NULL,"1984-07-07 01:00:00",2006
2506903,"Dusty Dvoracek",DT,NULL,HIS,7822,DvorDu99,410028,NULL,NULL,"1981-03-03 00:00:00",2006
2506904,"Anthony Schlegel",LB,NULL,HIS,7825,SchlAn99,NULL,NULL,NULL,"1981-03-01 00:00:00",2006
2506905,"Jon Alston",LB,NULL,HIS,7826,NULL,405504,NULL,NULL,"1983-06-04 01:00:00",2006
2506906,"Anthony Smith",S,NULL,HIS,7832,SmitAn98,NULL,NULL,NULL,NULL,NULL
2506908,"Frostee Rucker",DE,ARI,ACT,7840,RuckFr99,419996,NULL,8369,"1983-09-14 01:00:00",2006
2506909,"Dominique Byrd",TE,FA,HIS,7842,ByrdDo00,407684,NULL,NULL,"1984-02-07 00:00:00",2006
2506910,"Freddy Keiaho",LB,NULL,HIS,7843,NULL,414375,NULL,NULL,"1982-12-18 00:00:00",2006
2506911,"Gerris Wilkinson",LB,NULL,HIS,7845,WilkGe99,423636,NULL,NULL,"1983-04-05 01:00:00",2006
2506914,"Michael Robinson",RB,SEA,CUT,7849,RobiMi00,419723,NULL,2638,"1983-02-06 00:00:00",2006
2506915,"Calvin Lowry",S,NULL,HIS,7851,LowrCa99,415614,NULL,NULL,"1983-02-13 00:00:00",2006
2506916,"Brad Smith",WR,FA,UFA,7852,SmitBr01,421137,3625,NULL,"1983-12-12 00:00:00",2006
2506917,"Cory Rodgers",WR,NULL,HIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2506918,"Gabe Watson",DT,NULL,HIS,7856,NULL,423262,NULL,NULL,"1983-09-24 01:00:00",2006
