"playerId","adp","leagueType","source"
2504743,"170.0","std","ESPN"
2506885,"170.0","std","ESPN"
2495573,"216.21","std","MFL"
2495573,"170.0","std","ESPN"
2543639,"170.0","std","ESPN"
2495425,"170.0","std","ESPN"
100030,"96.41","std","MFL"
100030,"48.7","std","ESPN"
100030,"63.5","std","Yahoo"
2495486,"170.0","std","ESPN"
496937,"129.54","std","MFL"
496937,"170.0","std","ESPN"
2552576,"170.0","std","ESPN"
2540263,"170.0","std","ESPN"
2507783,"170.0","std","ESPN"
496963,"170.0","std","ESPN"
79603,"170.0","std","ESPN"
2552264,"170.0","std","ESPN"
2507834,"170.0","std","ESPN"
2550597,"170.0","std","ESPN"
2539937,"170.0","std","ESPN"
2552451,"107.96","std","MFL"
2495473,"94.27","std","MFL"
2495473,"104.6","std","ESPN"
2495473,"119.2","std","Yahoo"
2540150,"170.0","std","ESPN"
2495461,"170.0","std","ESPN"
2495461,"159","std","FFC"
2504833,"170.0","std","ESPN"
2505923,"170.0","std","ESPN"
2532997,"170.0","std","ESPN"
2540142,"170.0","std","ESPN"
494289,"170.0","std","ESPN"
79563,"170.0","std","ESPN"
2539220,"170.0","std","ESPN"
2540204,"170.0","std","ESPN"
2540204,"159","std","FFC"
2539329,"170.0","std","ESPN"
2540157,"214.55","std","MFL"
2540157,"170.0","std","ESPN"
100027,"196.17","std","MFL"
100027,"170.0","std","ESPN"
100027,"116.8","std","Yahoo"
2552608,"120.41","std","MFL"
2552608,"170.0","std","ESPN"
2552608,"111.9","std","FFC"
2539315,"170.0","std","ESPN"
2495210,"170.0","std","ESPN"
2506921,"170.0","std","ESPN"
2533062,"170.0","std","ESPN"
2543483,"170.0","std","ESPN"
2552321,"85.01","std","MFL"
2552321,"170.0","std","ESPN"
2495470,"198.87","std","MFL"
2495470,"170.0","std","ESPN"
2507590,"170.0","std","ESPN"
2504595,"97.88","std","MFL"
2504595,"108.4","std","ESPN"
2504595,"96.8","std","FFC"
2504595,"94.4","std","Yahoo"
2505936,"170.0","std","ESPN"
2552265,"170.0","std","ESPN"
2543570,"170.0","std","ESPN"
2539270,"170.0","std","ESPN"
2539309,"144.88","std","MFL"
2539309,"170.0","std","ESPN"
494323,"170.0","std","ESPN"
2508123,"170.0","std","ESPN"
2552471,"51.02","std","MFL"
2552471,"70.0","std","ESPN"
2552471,"84.5","std","Yahoo"
2532865,"25.15","std","MFL"
2532865,"29.6","std","ESPN"
2532865,"43.6","std","FFC"
2532865,"27.2","std","Yahoo"
2532986,"170.0","std","ESPN"
2495467,"170.0","std","ESPN"
2506883,"170.0","std","ESPN"
2495565,"170.0","std","ESPN"
2495863,"170.0","std","ESPN"
2532848,"170.0","std","ESPN"
2539336,"198.13","std","MFL"
2539336,"104.2","std","ESPN"
2539336,"119.2","std","FFC"
2539336,"111.8","std","Yahoo"
2550617,"170.0","std","ESPN"
2507166,"170.0","std","ESPN"
2507166,"122.5","std","FFC"
2543465,"116.26","std","MFL"
2543465,"112.9","std","ESPN"
2543465,"153.2","std","FFC"
2543465,"118.9","std","Yahoo"
2508077,"170.0","std","ESPN"
2543711,"147.03","std","MFL"
2543711,"170.0","std","ESPN"
2505552,"170.0","std","ESPN"
81841,"170.0","std","ESPN"
2543664,"180.77","std","MFL"
2543664,"141.8","std","ESPN"
2543664,"164.3","std","FFC"
2539205,"128.45","std","MFL"
2539205,"122.2","std","ESPN"
2539205,"123.6","std","Yahoo"
2495311,"170.0","std","ESPN"
2505660,"170.0","std","ESPN"
2531332,"170.0","std","ESPN"
496768,"170.0","std","ESPN"
2550160,"170.0","std","ESPN"
2552383,"170.0","std","ESPN"
2553762,"170.0","std","ESPN"
2552453,"73.01","std","MFL"
2552453,"104.3","std","ESPN"
2552453,"125.4","std","FFC"
2552453,"108.5","std","Yahoo"
100013,"114.79","std","MFL"
100013,"91.0","std","ESPN"
100013,"72.9","std","Yahoo"
2540020,"188.92","std","MFL"
2540020,"170.0","std","ESPN"
2540020,"159.8","std","FFC"
2506352,"170.0","std","ESPN"
1357,"170.0","std","ESPN"
2553733,"135.77","std","MFL"
2553733,"170.0","std","ESPN"
4383,"170.0","std","ESPN"
4383,"131.3","std","FFC"
2495869,"170.0","std","ESPN"
497135,"170.0","std","ESPN"
497135,"141.4","std","FFC"
2543461,"170.0","std","ESPN"
100012,"223.08","std","MFL"
100012,"170.0","std","ESPN"
497176,"170.0","std","ESPN"
2550930,"170.0","std","ESPN"
2552475,"41.81","std","MFL"
2552475,"59.8","std","ESPN"
2552475,"4.2","std","FFC"
2552475,"78.6","std","Yahoo"
2504211,"76.3","std","MFL"
2504211,"19.2","std","ESPN"
2504211,"34.1","std","FFC"
2504211,"65.0","std","Yahoo"
2506779,"170.0","std","ESPN"
2543640,"170.0","std","ESPN"
2540225,"170.0","std","ESPN"
2505830,"170.0","std","ESPN"
2540164,"170.0","std","ESPN"
497256,"170.0","std","ESPN"
2505354,"76.99","std","MFL"
2505354,"72.0","std","ESPN"
2505354,"109.3","std","FFC"
2505354,"55.6","std","Yahoo"
2553445,"170.0","std","ESPN"
2495459,"98.95","std","MFL"
2495459,"96.7","std","ESPN"
2495459,"110.9","std","Yahoo"
2552448,"125.48","std","MFL"
2552448,"170.0","std","ESPN"
2507917,"170.0","std","ESPN"
2506789,"170.0","std","ESPN"
2535890,"232.95","std","MFL"
2535890,"170.0","std","ESPN"
2532790,"170.0","std","ESPN"
2532790,"125","std","FFC"
2540258,"52.53","std","MFL"
2540258,"51.3","std","ESPN"
2540258,"61.6","std","FFC"
2540258,"47.8","std","Yahoo"
2553266,"170.0","std","ESPN"
2543830,"170.0","std","ESPN"
2543502,"101.36","std","MFL"
2543502,"103.5","std","ESPN"
2543502,"120.7","std","Yahoo"
2552428,"117.13","std","MFL"
2552428,"170.0","std","ESPN"
2506482,"170.0","std","ESPN"
2533032,"221.37","std","MFL"
2533032,"170.0","std","ESPN"
2553457,"170.0","std","ESPN"
2550284,"170.0","std","ESPN"
2552278,"170.0","std","ESPN"
2550448,"170.0","std","ESPN"
2553486,"170.0","std","ESPN"
2543628,"170.0","std","ESPN"
2505621,"170.0","std","ESPN"
2532877,"170.0","std","ESPN"
2552429,"139.76","std","MFL"
2552429,"170.0","std","ESPN"
2552449,"170.0","std","ESPN"
2552329,"170.0","std","ESPN"
2540173,"170.0","std","ESPN"
2508096,"170.0","std","ESPN"
2540148,"111.99","std","MFL"
2540148,"105.1","std","ESPN"
2540148,"51.8","std","FFC"
2540148,"107.7","std","Yahoo"
2543655,"170.0","std","ESPN"
2552586,"144.89","std","MFL"
2552586,"170.0","std","ESPN"
2552430,"138.57","std","MFL"
2552430,"105.9","std","ESPN"
2552430,"92.5","std","FFC"
2552430,"118.0","std","Yahoo"
2550659,"170.0","std","ESPN"
2543857,"170.0","std","ESPN"
2552578,"170.0","std","ESPN"
2540180,"161.99","std","MFL"
2540180,"170.0","std","ESPN"
2553913,"170.0","std","ESPN"
2495240,"171.04","std","MFL"
2495240,"96.7","std","ESPN"
2495240,"130.1","std","FFC"
2495240,"113.1","std","Yahoo"
2532821,"170.0","std","ESPN"
1681,"170.0","std","ESPN"
2507180,"170.0","std","ESPN"
2540215,"170.0","std","ESPN"
2495826,"157.66","std","MFL"
2495826,"110.9","std","ESPN"
2495826,"150.8","std","FFC"
2495826,"127.2","std","Yahoo"
2552301,"97.86","std","MFL"
2533012,"170.0","std","ESPN"
2507855,"95.63","std","MFL"
2507855,"120.6","std","ESPN"
2507855,"136.7","std","FFC"
2507855,"113.0","std","Yahoo"
100020,"182.77","std","MFL"
100020,"144.0","std","ESPN"
100020,"127.3","std","Yahoo"
2552431,"128.69","std","MFL"
2505916,"170.0","std","ESPN"
2506400,"77.18","std","MFL"
2506400,"54.8","std","ESPN"
2506400,"131","std","FFC"
2506400,"68.4","std","Yahoo"
2507843,"170.0","std","ESPN"
2543549,"170.0","std","ESPN"
2532825,"170.0","std","ESPN"
2495288,"190.22","std","MFL"
2495288,"170.0","std","ESPN"
2495202,"117.81","std","MFL"
2495202,"170.0","std","ESPN"
79901,"170.0","std","ESPN"
2533058,"170.0","std","ESPN"
1332,"170.0","std","ESPN"
2543724,"170.0","std","ESPN"
494315,"170.0","std","ESPN"
2505790,"170.0","std","ESPN"
2505790,"112.8","std","Yahoo"
2354,"170.0","std","ESPN"
2533049,"170.0","std","ESPN"
2506088,"170.0","std","ESPN"
2506088,"170.0","std","ESPN"
2540013,"170.0","std","ESPN"
2536028,"170.0","std","ESPN"
163982,"170.0","std","ESPN"
2543691,"170.0","std","ESPN"
2507585,"170.0","std","ESPN"
2553830,"170.0","std","ESPN"
2507220,"170.0","std","ESPN"
2540176,"170.0","std","ESPN"
4483,"170.0","std","ESPN"
71405,"170.0","std","ESPN"
2550256,"170.0","std","ESPN"
2550256,"135.2","std","FFC"
2552611,"170.0","std","ESPN"
2540155,"170.0","std","ESPN"
2539258,"170.0","std","ESPN"
2540273,"235.72","std","MFL"
2540273,"170.0","std","ESPN"
2532804,"170.0","std","ESPN"
2540158,"98.5","std","MFL"
2540158,"112.5","std","ESPN"
2540158,"117.4","std","FFC"
2540158,"94.4","std","Yahoo"
2550575,"170.0","std","ESPN"
2539303,"170.0","std","ESPN"
2543605,"170.0","std","ESPN"
2507170,"170.0","std","ESPN"
238457,"170.0","std","ESPN"
2507170,"170.0","std","ESPN"
238457,"170.0","std","ESPN"
2507170,"156.3","std","FFC"
238457,"156.3","std","FFC"
2553631,"144.07","std","MFL"
2553631,"170.0","std","ESPN"
2553631,"152.4","std","FFC"
2550407,"170.0","std","ESPN"
2540175,"2.18","std","NFL"
2507164,"2.52","std","NFL"
2540168,"3.64","std","NFL"
925,"4.93","std","NFL"
2495663,"5.80","std","NFL"
2506363,"6.62","std","NFL"
234,"7.88","std","NFL"
2508061,"8.92","std","NFL"
497240,"11.44","std","NFL"
2543603,"12.29","std","NFL"
2540269,"14.35","std","NFL"
79607,"14.89","std","NFL"
2495647,"15.21","std","NFL"
2533031,"15.80","std","NFL"
2495454,"16.29","std","NFL"
2543496,"17.07","std","NFL"
497328,"17.83","std","NFL"
2495207,"18.32","std","NFL"
497278,"20.70","std","NFL"
2495450,"22.25","std","NFL"
2495448,"24.09","std","NFL"
2533039,"25.15","std","NFL"
2495466,"26.56","std","NFL"
2532865,"27.36","std","NFL"
2532975,"28.69","std","NFL"
927,"29.89","std","NFL"
2533034,"30.17","std","NFL"
497236,"30.50","std","NFL"
2543468,"31.17","std","NFL"
497322,"32.75","std","NFL"
2501863,"33.20","std","NFL"
2540165,"33.35","std","NFL"
2533457,"35.08","std","NFL"
2543498,"38.76","std","NFL"
2506404,"39.31","std","NFL"
949,"40.02","std","NFL"
2543743,"40.23","std","NFL"
2504775,"41.37","std","NFL"
2543500,"42.32","std","NFL"
238498,"44.02","std","NFL"
2541161,"46.11","std","NFL"
310,"48.00","std","NFL"
1581,"49.01","std","NFL"
2552487,"52.21","std","NFL"
2495700,"52.41","std","NFL"
2539217,"54.67","std","NFL"
2543488,"55.96","std","NFL"
2552469,"55.99","std","NFL"
2505551,"56.67","std","NFL"
2543457,"56.90","std","NFL"
79860,"57.28","std","NFL"
2540258,"57.65","std","NFL"
2504211,"58.78","std","NFL"
100030,"59.04","std","NFL"
2506109,"64.90","std","NFL"
2532956,"65.65","std","NFL"
2540171,"65.69","std","NFL"
80429,"66.89","std","NFL"
2506922,"68.19","std","NFL"
100013,"68.59","std","NFL"
100003,"68.96","std","NFL"
2532838,"69.95","std","NFL"
2533046,"70.05","std","NFL"
2540154,"70.19","std","NFL"
1062,"70.95","std","NFL"
2505354,"71.48","std","NFL"
497149,"72.67","std","NFL"
71345,"74.08","std","NFL"
2550380,"76.31","std","NFL"
2503471,"77.72","std","NFL"
497326,"77.85","std","NFL"
2552475,"77.87","std","NFL"
100011,"78.44","std","NFL"
497145,"80.56","std","NFL"
100026,"82.33","std","NFL"
2495455,"83.61","std","NFL"
2495893,"85.44","std","NFL"
100025,"87.00","std","NFL"
2540156,"87.12","std","NFL"
2507401,"87.24","std","NFL"
2507999,"88.18","std","NFL"
79555,"89.67","std","NFL"
2552471,"91.45","std","NFL"
2506121,"92.34","std","NFL"
2495259,"93.05","std","NFL"
2495353,"93.24","std","NFL"
497302,"93.63","std","NFL"
2543495,"94.50","std","NFL"
2504595,"95.58","std","NFL"
2506400,"95.92","std","NFL"
2533444,"96.44","std","NFL"
100002,"97.34","std","NFL"
2495459,"98.36","std","NFL"
2495139,"99.19","std","NFL"
100017,"99.43","std","NFL"
2505996,"100.33","std","NFL"
497204,"101.31","std","NFL"
2507232,"102.95","std","NFL"
1032,"103.29","std","NFL"
100021,"103.45","std","NFL"
2552374,"103.80","std","NFL"
2504797,"104.32","std","NFL"
2505629,"107.96","std","NFL"
2536340,"108.30","std","NFL"
382,"111.43","std","NFL"
2543600,"111.84","std","NFL"
2495824,"111.95","std","NFL"
2532899,"112.03","std","NFL"
497188,"112.11","std","NFL"
284,"112.86","std","NFL"
2495966,"113.19","std","NFL"
2543572,"114.24","std","NFL"
2543471,"114.32","std","NFL"
2506106,"114.87","std","NFL"
2543502,"115.39","std","NFL"
2505245,"115.50","std","NFL"
2543847,"115.58","std","NFL"
2506366,"116.51","std","NFL"
2543465,"117.47","std","NFL"
2495267,"119.91","std","NFL"
2550189,"120.11","std","NFL"
2553432,"120.42","std","NFL"
2543509,"120.49","std","NFL"
2543583,"121.72","std","NFL"
2552600,"122.13","std","NFL"
2552453,"123.33","std","NFL"
2505299,"123.43","std","NFL"
2507855,"124.55","std","NFL"
2507763,"124.73","std","NFL"
2541147,"125.38","std","NFL"
2495979,"127.26","std","NFL"
71269,"128.87","std","NFL"
2532977,"129.58","std","NFL"
100019,"129.75","std","NFL"
2495826,"129.81","std","NFL"
2495186,"130.43","std","NFL"
2507374,"133.00","std","NFL"
2532842,"133.82","std","NFL"
2552597,"134.23","std","NFL"
100014,"134.26","std","NFL"
100009,"135.72","std","NFL"
497095,"136.68","std","NFL"
2505587,"138.64","std","NFL"
2507225,"139.02","std","NFL"
2543770,"139.03","std","NFL"
2506340,"139.81","std","NFL"
2552466,"140.08","std","NFL"
4327,"140.53","std","NFL"
2495473,"140.57","std","NFL"
2540158,"140.65","std","NFL"
2543664,"140.80","std","NFL"
2495470,"140.94","std","NFL"
497284,"141.12","std","NFL"
2532841,"141.34","std","NFL"
2552491,"142.01","std","NFL"
2552458,"142.12","std","NFL"
2506369,"142.44","std","NFL"
2552463,"142.45","std","NFL"
2346,"143.20","std","NFL"
2506871,"143.59","std","NFL"
2540148,"143.66","std","NFL"
100024,"143.94","std","NFL"
100004,"144.04","std","NFL"
2540202,"144.08","std","NFL"
2506874,"144.21","std","NFL"
2495143,"144.23","std","NFL"
2543682,"144.55","std","NFL"
100016,"144.57","std","NFL"
2506467,"144.60","std","NFL"
2543590,"144.69","std","NFL"
100006,"144.97","std","NFL"
2552461,"145.25","std","NFL"
100029,"145.27","std","NFL"
100008,"145.42","std","NFL"
80425,"145.51","std","NFL"
2507183,"145.75","std","NFL"
2552409,"145.78","std","NFL"
2495825,"145.80","std","NFL"
2552033,"145.91","std","NFL"
2506677,"146.03","std","NFL"
2539205,"146.04","std","NFL"
2543565,"146.37","std","NFL"
2495821,"146.49","std","NFL"
2543614,"146.51","std","NFL"
2495438,"147.03","std","NFL"
2504257,"147.12","std","NFL"
100027,"147.13","std","NFL"
2543499,"147.18","std","NFL"
2505459,"147.44","std","NFL"
2541556,"147.47","std","NFL"
100010,"147.61","std","NFL"
2534571,"148.00","std","NFL"
2495469,"148.06","std","NFL"
2553435,"148.13","std","NFL"
2552430,"148.15","std","NFL"
2530747,"148.20","std","NFL"
2532853,"148.23","std","NFL"
100020,"148.52","std","NFL"
2532968,"148.68","std","NFL"
2500351,"148.76","std","NFL"
2495240,"148.80","std","NFL"
2550313,"148.81","std","NFL"
2537933,"148.84","std","NFL"
2539291,"149.03","std","NFL"
2540178,"149.06","std","NFL"
2540145,"149.12","std","NFL"
2506194,"149.21","std","NFL"
2539637,"149.21","std","NFL"
100023,"149.24","std","NFL"
2649,"149.32","std","NFL"
262,"149.33","std","NFL"
2539336,"149.35","std","NFL"
2539341,"149.36","std","NFL"
2533033,"149.39","std","NFL"
2506264,"149.41","std","NFL"
71309,"149.44","std","NFL"
2553117,"149.44","std","NFL"
2540160,"149.45","std","NFL"
2535698,"149.46","std","NFL"
2543683,"149.48","std","NFL"
2506386,"149.52","std","NFL"
2533040,"149.57","std","NFL"
2533437,"149.66","std","NFL"
2532790,"149.68","std","NFL"
100007,"149.68","std","NFL"
100001,"149.71","std","NFL"
2505785,"149.73","std","NFL"
2504747,"149.74","std","NFL"
2543466,"149.79","std","NFL"
2495573,"149.80","std","NFL"
2543704,"149.81","std","NFL"
2506149,"149.84","std","NFL"
1990,"149.86","std","NFL"
2550325,"149.88","std","NFL"
2543794,"149.89","std","NFL"
2552424,"149.90","std","NFL"
2543462,"149.93","std","NFL"
71265,"149.94","std","NFL"
497206,"149.96","std","NFL"
2543477,"149.98","std","NFL"
2550636,"149.98","std","NFL"
2534797,"150.03","std","NFL"
2504531,"150.05","std","NFL"
100018,"150.08","std","NFL"
2533533,"150.08","std","NFL"
2532933,"150.08","std","NFL"
2533030,"150.09","std","NFL"
2552635,"150.10","std","NFL"
100022,"150.11","std","NFL"
100005,"150.12","std","NFL"
2550353,"150.14","std","NFL"
2543638,"150.19","std","NFL"
2495867,"150.20","std","NFL"
2552380,"150.20","std","NFL"
2532887,"150.21","std","NFL"
2507463,"150.21","std","NFL"
2550658,"150.22","std","NFL"
2533460,"150.23","std","NFL"
2541834,"150.23","std","NFL"
2506063,"150.24","std","NFL"
2505790,"150.26","std","NFL"
2541199,"150.26","std","NFL"
2540169,"150.28","std","NFL"
100015,"150.29","std","NFL"
2506897,"150.31","std","NFL"
497135,"150.32","std","NFL"
100028,"150.33","std","NFL"
497238,"150.34","std","NFL"
2539322,"150.39","std","NFL"
2552376,"150.39","std","NFL"
2540211,"150.41","std","NFL"
1060,"150.45","std","NFL"
2495258,"150.45","std","NFL"
768,"150.45","std","NFL"
100032,"150.45","std","NFL"
2495558,"150.45","std","NFL"
497258,"150.46","std","NFL"
2532820,"150.47","std","NFL"
100031,"150.48","std","NFL"
2505076,"150.49","std","NFL"
2533032,"150.50","std","NFL"
2552468,"150.50","std","NFL"
497254,"150.50","std","NFL"
2539995,"150.52","std","NFL"
2552429,"150.53","std","NFL"
100012,"150.56","std","NFL"
2506581,"150.57","std","NFL"
2552582,"150.58","std","NFL"
2535708,"150.58","std","NFL"
2539260,"150.59","std","NFL"
2495150,"150.60","std","NFL"
2495306,"150.61","std","NFL"
2507218,"150.61","std","NFL"
941,"150.63","std","NFL"
2543715,"150.64","std","NFL"
2532884,"150.64","std","NFL"
497234,"150.64","std","NFL"
89802,"150.64","std","NFL"
2542022,"150.64","std","NFL"
79858,"150.65","std","NFL"
81294,"150.65","std","NFL"
2540020,"150.67","std","NFL"
2543801,"150.70","std","NFL"
497282,"150.71","std","NFL"
2495560,"150.71","std","NFL"
2531049,"150.72","std","NFL"
2495801,"150.73","std","NFL"
2508097,"150.74","std","NFL"
2506122,"150.74","std","NFL"
2553631,"150.74","std","NFL"
2495651,"150.74","std","NFL"
2540273,"150.75","std","NFL"
80427,"150.75","std","NFL"
2553733,"150.76","std","NFL"
2553833,"150.76","std","NFL"
2495341,"150.76","std","NFL"
2532903,"150.77","std","NFL"
2543781,"150.77","std","NFL"
2499370,"150.77","std","NFL"
2552375,"150.77","std","NFL"
2543533,"150.78","std","NFL"
2504162,"150.78","std","NFL"
2506562,"150.78","std","NFL"
2543481,"150.78","std","NFL"
4381,"150.78","std","NFL"
2505936,"150.78","std","NFL"
2550546,"150.78","std","NFL"
2539227,"150.79","std","NFL"
2507166,"150.79","std","NFL"
2506147,"150.80","std","NFL"
2552652,"150.80","std","NFL"
2552379,"150.80","std","NFL"
2532864,"150.80","std","NFL"
2495288,"150.80","std","NFL"
2495161,"150.81","std","NFL"
2550263,"150.81","std","NFL"
81831,"150.81","std","NFL"
2552631,"150.82","std","NFL"
2539228,"150.82","std","NFL"
2532970,"150.82","std","NFL"
71217,"150.82","std","NFL"
2543774,"150.82","std","NFL"
2552470,"150.83","std","NFL"
2539335,"150.83","std","NFL"
324,"150.83","std","NFL"
2543596,"150.83","std","NFL"
2541544,"150.83","std","NFL"
2532797,"150.83","std","NFL"
2543491,"150.84","std","NFL"
2495453,"150.84","std","NFL"
2541768,"150.84","std","NFL"
2550268,"150.85","std","NFL"
2553434,"150.85","std","NFL"
2553913,"150.85","std","NFL"
2553648,"150.85","std","NFL"
497172,"150.85","std","NFL"
2534871,"150.86","std","NFL"
4433,"150.86","std","NFL"
222,"150.86","std","NFL"
2553439,"150.87","std","NFL"
2504941,"150.87","std","NFL"
2552397,"150.87","std","NFL"
2530660,"150.87","std","NFL"
2495471,"150.87","std","NFL"
2553462,"150.87","std","NFL"
2495443,"150.88","std","NFL"
2532978,"150.88","std","NFL"
497123,"150.88","std","NFL"
2550328,"150.88","std","NFL"
2535139,"150.88","std","NFL"
497208,"150.88","std","NFL"
497190,"150.88","std","NFL"
2495888,"150.88","std","NFL"
497250,"150.89","std","NFL"
2550551,"150.89","std","NFL"
2543750,"150.89","std","NFL"
2507428,"150.89","std","NFL"
2504343,"150.89","std","NFL"
71431,"150.89","std","NFL"
2495187,"150.89","std","NFL"
81306,"150.89","std","NFL"
80672,"150.89","std","NFL"
2539289,"150.89","std","NFL"
2550310,"150.89","std","NFL"
2507141,"150.90","std","NFL"
2553497,"150.90","std","NFL"
2553112,"150.90","std","NFL"
2539256,"150.90","std","NFL"
2495158,"150.90","std","NFL"
2550608,"150.90","std","NFL"
2540151,"150.90","std","NFL"
2506313,"150.90","std","NFL"
497246,"150.90","std","NFL"
2495474,"150.90","std","NFL"
79619,"150.90","std","NFL"
2537931,"150.90","std","NFL"
2550545,"150.90","std","NFL"
2536071,"150.90","std","NFL"
2552418,"150.90","std","NFL"
2543773,"150.90","std","NFL"
2543646,"150.91","std","NFL"
2553486,"150.91","std","NFL"
2532960,"150.91","std","NFL"
2501078,"150.91","std","NFL"
2506619,"150.91","std","NFL"
2495967,"150.91","std","NFL"
2506004,"150.91","std","NFL"
2495748,"150.91","std","NFL"
71247,"150.91","std","NFL"
2540203,"150.91","std","NFL"
2533545,"150.91","std","NFL"
2543721,"150.91","std","NFL"
2533037,"150.91","std","NFL"
2495340,"150.91","std","NFL"
2507170,"150.91","std","NFL"
2540157,"150.91","std","NFL"
2540200,"150.91","std","NFL"
2495835,"150.91","std","NFL"
2543475,"150.91","std","NFL"
2543497,"150.91","std","NFL"
2550256,"150.91","std","NFL"
2541966,"150.92","std","NFL"
2539197,"150.92","std","NFL"
81288,"150.92","std","NFL"
89798,"150.92","std","NFL"
2541388,"150.92","std","NFL"
2541316,"150.92","std","NFL"
2535869,"150.92","std","NFL"
206,"150.92","std","NFL"
2495863,"150.92","std","NFL"
2507182,"150.92","std","NFL"
2504743,"150.92","std","NFL"
2495241,"150.93","std","NFL"
2495159,"150.93","std","NFL"
2543746,"150.93","std","NFL"
2495314,"150.93","std","NFL"
2552647,"150.93","std","NFL"
497176,"150.93","std","NFL"
2533436,"150.93","std","NFL"
2553621,"150.93","std","NFL"
2543605,"150.93","std","NFL"
2508112,"150.93","std","NFL"
497224,"150.93","std","NFL"
2495802,"150.93","std","NFL"
2540177,"150.93","std","NFL"
2540928,"150.93","std","NFL"
2552608,"150.93","std","NFL"
2506546,"150.93","std","NFL"
2550512,"150.93","std","NFL"
2535634,"150.93","std","NFL"
2552656,"150.93","std","NFL"
2536031,"150.93","std","NFL"
2553858,"150.94","std","NFL"
367,"150.94","std","NFL"
2540005,"150.94","std","NFL"
2543587,"150.94","std","NFL"
2553457,"150.94","std","NFL"
2504046,"150.94","std","NFL"
2495472,"150.94","std","NFL"
2533012,"150.94","std","NFL"
2535890,"150.94","std","NFL"
2540215,"150.94","std","NFL"
2533036,"150.94","std","NFL"
2495162,"150.94","std","NFL"
2506885,"150.94","std","NFL"
2552588,"150.94","std","NFL"
2534796,"150.94","std","NFL"
2550474,"150.94","std","NFL"
2540037,"150.94","std","NFL"
2550410,"150.94","std","NFL"
2552369,"150.94","std","NFL"
2553292,"150.94","std","NFL"
2507737,"150.94","std","NFL"
2507752,"150.94","std","NFL"
2495211,"150.94","std","NFL"
2506287,"150.94","std","NFL"
2507883,"150.94","std","NFL"
2534752,"150.95","std","NFL"
2550158,"150.95","std","NFL"
2539327,"150.95","std","NFL"
2534244,"150.95","std","NFL"
2552478,"150.95","std","NFL"
2552403,"150.95","std","NFL"
2541187,"150.95","std","NFL"
2540257,"150.95","std","NFL"
497320,"150.95","std","NFL"
497312,"150.95","std","NFL"
2552559,"150.95","std","NFL"
2495315,"150.95","std","NFL"
2533028,"150.95","std","NFL"
2506444,"150.95","std","NFL"
2495838,"150.95","std","NFL"
2539315,"150.95","std","NFL"
2550272,"150.95","std","NFL"
2552477,"150.95","std","NFL"
2550448,"150.95","std","NFL"
2543551,"150.95","std","NFL"
2539275,"150.95","std","NFL"
2552421,"150.95","std","NFL"
2506410,"150.95","std","NFL"
79557,"150.95","std","NFL"
2533349,"150.95","std","NFL"
2507779,"150.95","std","NFL"
2532850,"150.95","std","NFL"
2532900,"150.96","std","NFL"
2539308,"150.96","std","NFL"
80670,"150.96","std","NFL"
2495194,"150.96","std","NFL"
2541096,"150.96","std","NFL"
2540230,"150.96","std","NFL"
2540259,"150.96","std","NFL"
2532876,"150.96","std","NFL"
2540232,"150.96","std","NFL"
2495328,"150.96","std","NFL"
2550617,"150.96","std","NFL"
2540011,"150.96","std","NFL"
2543641,"150.96","std","NFL"
2543689,"150.96","std","NFL"
2540267,"150.96","std","NFL"
2550162,"150.96","std","NFL"
4383,"150.96","std","NFL"
2508101,"150.96","std","NFL"
1980,"150.96","std","NFL"
2539214,"150.96","std","NFL"
2550284,"150.96","std","NFL"
2534770,"150.96","std","NFL"
2552576,"150.96","std","NFL"
2539265,"150.96","std","NFL"
929,"150.96","std","NFL"
2539980,"150.96","std","NFL"
2552633,"150.96","std","NFL"
2505664,"150.96","std","NFL"
2553662,"150.96","std","NFL"
2552657,"150.96","std","NFL"
2553762,"150.96","std","NFL"
1966,"150.96","std","NFL"
2505600,"150.96","std","NFL"
71255,"150.96","std","NFL"
89766,"150.96","std","NFL"
2495425,"150.96","std","NFL"
2495718,"150.96","std","NFL"
497108,"150.96","std","NFL"
2495189,"150.96","std","NFL"
2540261,"150.96","std","NFL"
2504833,"150.96","std","NFL"
2505982,"150.96","std","NFL"
2552431,"150.96","std","NFL"
2506053,"150.96","std","NFL"
2550529,"150.96","std","NFL"
2530598,"150.96","std","NFL"
2530515,"150.96","std","NFL"
2531332,"150.96","std","NFL"
2552425,"150.96","std","NFL"
2539283,"150.96","std","NFL"
2550481,"150.96","std","NFL"
1030,"150.97","std","NFL"
2553606,"150.97","std","NFL"
2495223,"150.97","std","NFL"
2543759,"150.97","std","NFL"
318,"150.97","std","NFL"
2541905,"150.97","std","NFL"
2541940,"150.97","std","NFL"
2541944,"150.97","std","NFL"
2495445,"150.97","std","NFL"
2553465,"150.97","std","NFL"
2552650,"150.97","std","NFL"
2530720,"150.97","std","NFL"
2552408,"150.97","std","NFL"
2552415,"150.97","std","NFL"
497260,"150.97","std","NFL"
2507884,"150.97","std","NFL"
2535522,"150.97","std","NFL"
2535966,"150.97","std","NFL"
71417,"150.97","std","NFL"
1037885,"150.97","std","NFL"
2539250,"150.97","std","NFL"
2533038,"150.97","std","NFL"
2539964,"150.97","std","NFL"
2550163,"150.97","std","NFL"
2495284,"150.97","std","NFL"
2506107,"150.97","std","NFL"
2495172,"150.97","std","NFL"
